timestamp,cycle,mode,episode_in_mode,total_reward,reward_cum_avg,steps,v_out_mean,out_first_spike_step,out_first_spike_time,out_first_spike_neurons,reward_std
1770111805,2,train,53,4.0,2.925925925925926,282,-55.66015625,4,4.0,0|1|2|3,
1770111855,2,train,54,5.0,2.963636363636364,332,-55.9912109375,4,4.0,0|1|2|3,
1770111931,2,train,55,9.0,3.0714285714285716,492,-55.85712432861328,4,4.0,0|1|2|3,
1770111952,2,train,56,0.0,3.017543859649123,140,-55.10235595703125,4,4.0,0|1|2|3,
1770111981,2,train,57,1.0,2.9827586206896552,189,-55.8375129699707,4,4.0,0|1|2|3,
1770112012,2,train,58,2.0,2.9661016949152543,202,-55.961849212646484,4,4.0,0|1|2|3,
1770112035,2,train,59,0.0,2.9166666666666665,153,-55.33265686035156,4,4.0,0|1|2|3,
1770112062,2,train,60,0.0,2.8688524590163933,172,-55.24989700317383,4,4.0,0|1|2|3,
1770112092,2,train,61,2.0,2.8548387096774195,201,-54.79991149902344,4,4.0,0|1|2|3,
1770112153,2,train,62,6.0,2.9047619047619047,397,-55.6169319152832,4,4.0,0|1|2|3,
1770112175,2,train,63,0.0,2.859375,141,-56.186710357666016,4,4.0,0|1|2|3,
1770112205,2,train,64,2.0,2.8461538461538463,196,-55.599246978759766,4,4.0,0|1|2|3,
1770112250,2,train,65,4.0,2.8636363636363638,300,-55.79938507080078,4,4.0,0|1|2|3,
1770112280,2,train,66,2.0,2.8507462686567164,196,-56.176727294921875,4,4.0,0|1|2|3,
1770112323,2,train,67,4.0,2.8676470588235294,278,-56.072811126708984,4,4.0,0|1|2|3,
1770112361,2,train,68,3.0,2.869565217391304,247,-55.8344841003418,4,4.0,0|1|2|3,
1770112408,2,train,69,5.0,2.9,311,-55.829620361328125,4,4.0,0|1|2|3,
1770112433,2,train,70,1.0,2.8732394366197185,163,-56.63873291015625,4,4.0,0|1|2|3,
1770112490,2,train,71,6.0,2.9166666666666665,373,-56.084529876708984,4,4.0,0|1|2|3,
1770112532,2,train,72,4.0,2.9315068493150687,275,-56.07768249511719,4,4.0,0|1|2|3,
1770112572,2,train,73,4.0,2.945945945945946,258,-56.71943664550781,4,4.0,0|1|2|3,
